base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.12094533705460601
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.025870617773650836
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.15825479622399197
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.21170649150349138
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.30101145480290775
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1909161851736964
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.0722315304277608
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.012258540115138467
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1487282123614489
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.07110878041448311
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.008049608524156607
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.23199644171082806
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.2561293232889189
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.12274385628480494
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.13701400629879887
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.07760482055653736
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.08191365873227374
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.03266609762423878
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.028642507117277588
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.14052964274388396
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1370961678202982
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.08615762245692749
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.0967302018907885
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.043948555691526864
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.13759005760850215
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.07372647426476389
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.03106812392350934
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.011199658294941295
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.015586271524021256
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.28256213540280634
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.23130297797804633
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.18450253551148865
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.3337822066423788
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.09897664355513425
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.24223206425279017
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1889796840288438
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.0006874818649955372
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.08568959194079537
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.02282201607453907
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.17726816307316692
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.13066411049071297
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.06602021907759868
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.30247673627288624
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.15526671270405698
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.28137945216808957
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.34666173884726614
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.023577886573796905
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.23266233680825363
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.031067937848281046
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.11228447562050506
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.30422445728238634
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.018959878760427443
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.01643023485332168
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1725327600592498
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.08366950429703957
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.05567731910663638
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.08680666453731284
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1704332588918573
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.09636402297678326
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.02760212446192463
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.21636729563788748
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1827972456075816
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.11182630791322175
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.08273878060896164
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.058559844670435464
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.18896706767616026
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.04006264681087602
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.09077177139904194
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.2223796847245145
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.11978709735677343
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.06371586743372273
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.04275845450281675
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.11315258433650753
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.04378969571517096
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.17382754302147793
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.16394060000607127
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.11647097824974144
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.3415227413266416
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.15116123068006487
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.04259917389606732
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.12810641649022164
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.1258825484481738
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.19408803504954125
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.008472011551310471
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.08803047391462382
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.16490740788936992
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.027320509042306748
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.13735910679745977
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.3891185617165237
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.13406207600011527
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.16051642141920558
Butter,Candy Outer,Pear,Cucumber,Burgundy,-0.08650458045634282
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.14670975470825212
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.31262491783981167
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.01645340350118933
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.032185625404760596
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.08025963261652398
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.3703132552054801
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.0002761355716644799
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.04552923956140252
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.252630816228698
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.15104008864807883
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.09119012284901662
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.09218109194229118
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.18791706791360493
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.1951510702563028
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.030928863406199394
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.0651568342138226
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.09698088111976838
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.2060202059199572
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.011545628295175102
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.012456079082563389
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.0821363921102272
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.19844666385102214
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.103254143902904
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.12245763546127811
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.03227759140319375
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.018460859480640284
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.17134993919890162
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.028563885562387634
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.02114481692511074
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.02196974859128189
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.02356518598504105
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.0036502580495943425
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.01692179262158206
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.016015426870366785
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.130386404128372
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.020293633194718132
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.28496849786739653
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.014461815973498039
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.0069151158045078695
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.036706202429286995
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.18389259601676525
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.12791593276251978
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.16948064962633375
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.043425739909857014
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.22801429106768378
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.2511037606645095
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.06381033632901095
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.1110670579969511
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.00804300535049525
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.02431180726217439
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.015075032983350941
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.06643736935949
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.04187537858494436
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.1447716254842337
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.21552496856998996
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.8600449219712216
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.09287822199906744
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.04478079427180748
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.15627392334853416
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,6.124757340407114e-05
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.4624491354144384
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.002299034561651408
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.020799512636474088
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.08448493766673751
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.03627479216060131
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.018196918582140217
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.02484565531988031
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.005211928805616044
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.07656518263915502
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.0202203377476856
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.13626577999106443
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.10423267266173197
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.021816533081588332
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.11882798332596706
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.047298798169761805
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.01496521032273191
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.015730205676269232
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.10056435428195738
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.020999962487768906
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.29219069734339076
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.11680254436720652
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.06861301549012758
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.05819347273113128
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.19457833521607315
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.12851393540759695
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.016960710290464358
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.5917432768794755
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.03288717011620202
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.003676617682342582
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.39781917721090704
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.11558658704868965
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.27691939951291894
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.17094909063112465
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.2591159521955623
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.2629624992863075
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.07927101693397048
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.022229304482745606
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,-0.02287350525668598
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.1285178430392188
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.038256461033843496
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6891985469942669
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6398938353119461
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7914330216885531
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7039677898783149
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6621676377939326
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6537303781091706
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6344459061188149
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6866534851599619
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.727872672124842
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6396432477531914
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6639964023683465
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8891550118393589
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6949704216877386
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8489506914682177
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.660749847138912
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7026352140772867
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6960108445587478
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7754107282509082
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6854188001134295
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6570576917311222
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7711753535604693
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.9865815044995895
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6517375174304717
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8249118519753363
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6546867216237028
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6514510501494265
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8513626599375733
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6650326768443608
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7241026935690952
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6417788755922433
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8707259531182521
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6456275964544244
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7448943875513774
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.9954948119868359
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8014609407009079
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7215479716536461
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7078507128693794
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7665137265952853
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7570479934682396
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6736504779494613
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6519430889119648
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7376309163764241
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6823475258282558
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6826613974472038
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7352305226749061
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.811347329832399
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7020194138918183
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.648071554296889
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7062493352447101
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,1.0671399225726894
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6975389623992193
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.710323622933819
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8415211311637619
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6492788868875695
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6593653637717006
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6662709357474702
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7971558380296182
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8716588186114186
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.681961748575574
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7356505377694478
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6913225544991297
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6873308976443667
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6496757712582761
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.809149848640694
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6476971043699233
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7214138991994508
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6620931919028074
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6905851423438581
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6961439699878599
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.727898529762126
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7822012098626596
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,1.0748070149883966
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7338222888786676
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6433132828247909
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6905359606322737
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6449397621611885
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7411298181322538
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6493782666803374
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6615279359866918
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7248442459724933
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6591379784986735
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6599613628225454
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6612031026994426
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6775842740419544
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.692248332805285
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.8087515353804176
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.642458010919398
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7106406965410832
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6447048582313523
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7333413978800434
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7431650342578161
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6458882134765432
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.750766728097593
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7900877853633227
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6625382589939163
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6433338407180783
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7004038529504096
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.6712562049227683
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.697444931700388
Sponge,Chocolate Outer,Plum,Butter Rum,Rose,0.7703116284540191
Cheese,Jelly Filled,Coffee,Tangerine,White,0.35662349020947715
Cheese,Jelly Filled,Coffee,Tangerine,White,0.44895082838698347
Cheese,Jelly Filled,Coffee,Tangerine,White,0.4507157812360663
Cheese,Jelly Filled,Coffee,Tangerine,White,0.2460815007252311
Cheese,Jelly Filled,Coffee,Tangerine,White,0.2132857614598948
Cheese,Jelly Filled,Coffee,Tangerine,White,0.3358353108677825
Cheese,Jelly Filled,Coffee,Tangerine,White,0.2905556751958033
Cheese,Jelly Filled,Coffee,Tangerine,White,0.24187504304949473
Cheese,Jelly Filled,Coffee,Tangerine,White,0.5168528357121502
Cheese,Jelly Filled,Coffee,Tangerine,White,0.30856279431917877
Cheese,Jelly Filled,Coffee,Tangerine,White,0.3067375980676952
Cheese,Jelly Filled,Coffee,Tangerine,White,0.20170758867174987
Cheese,Jelly Filled,Coffee,Tangerine,White,0.36810357105777874
Cheese,Jelly Filled,Coffee,Tangerine,White,0.4607638589562306
Cheese,Jelly Filled,Coffee,Tangerine,White,0.23435384311505303
Cheese,Jelly Filled,Coffee,Tangerine,White,0.4730541012903299
Cheese,Jelly Filled,Coffee,Tangerine,White,0.22603915845265676
Cheese,Jelly Filled,Coffee,Tangerine,White,0.4266069900711805
Cheese,Jelly Filled,Coffee,Tangerine,White,0.11130964433886734
Cheese,Jelly Filled,Coffee,Tangerine,White,0.27130844924864445
Cheese,Jelly Filled,Coffee,Tangerine,White,0.38930266535270314
Cheese,Jelly Filled,Coffee,Tangerine,White,0.28786076345064715
Cheese,Jelly Filled,Coffee,Tangerine,White,0.37334525435826976
Cheese,Jelly Filled,Coffee,Tangerine,White,0.6162872126787573
Cheese,Jelly Filled,Coffee,Tangerine,White,0.3674470035550137
Cheese,Jelly Filled,Coffee,Tangerine,White,0.21877926263854852
Cheese,Jelly Filled,Coffee,Tangerine,White,0.31660535785600186
Cheese,Jelly Filled,Coffee,Tangerine,White,0.4658187417440437
Cheese,Jelly Filled,Coffee,Tangerine,White,0.09967408284955348
Cheese,Jelly Filled,Coffee,Tangerine,White,0.4030451493475271
Cheese,Jelly Filled,Coffee,Tangerine,White,0.5405660596592011
Cheese,Jelly Filled,Coffee,Tangerine,White,0.24614436911355764
Cheese,Jelly Filled,Coffee,Tangerine,White,0.38711534449765717
Cheese,Jelly Filled,Coffee,Tangerine,White,0.4623913398688751
Cheese,Jelly Filled,Coffee,Tangerine,White,0.5347135210756614
Cheese,Jelly Filled,Coffee,Tangerine,White,0.0012083879645785611
Cheese,Jelly Filled,Coffee,Tangerine,White,0.3111504501249134
Cheese,Jelly Filled,Coffee,Tangerine,White,0.3630400651572148
Cheese,Jelly Filled,Coffee,Tangerine,White,0.45037170313643754
Cheese,Jelly Filled,Coffee,Tangerine,White,0.28555037519049226
Cheese,Jelly Filled,Coffee,Tangerine,White,0.2998235291581654
Cheese,Jelly Filled,Coffee,Tangerine,White,0.5530686004587533
Cheese,Jelly Filled,Coffee,Tangerine,White,0.25705943122110103
Cheese,Jelly Filled,Coffee,Tangerine,White,0.23550113700081893
